query_id,query_text_id,embedding_row
q-rf_1239_sprint-object_hard_v3-0554,qt-q-rf_1239_sprint-object_hard_v3-0554,273
q-rf_1239_sprint-object_hard_v3-0555,qt-q-rf_1239_sprint-object_hard_v3-0555,274
q-rf_1239_sprint-object_hard_v3-0556,qt-q-rf_1239_sprint-object_hard_v3-0556,275
q-rf_1239_sprint-object_hard_v3-0557,qt-q-rf_1239_sprint-object_hard_v3-0557,276
q-rf_1239_sprint-object_hard_v3-0558,qt-q-rf_1239_sprint-object_hard_v3-0558,277
q-rf_1239_sprint-object_hard_v3-0559,qt-q-rf_1239_sprint-object_hard_v3-0559,278
q-rf_1239_sprint-object_hard_v3-0560,qt-q-rf_1239_sprint-object_hard_v3-0560,279
q-rf_1239_sprint-routing_hard_v3-0001,qt-q-rf_1239_sprint-routing_hard_v3-0001,280
q-rf_1239_sprint-routing_hard_v3-0002,qt-q-rf_1239_sprint-routing_hard_v3-0002,281
q-rf_1239_sprint-routing_hard_v3-0003,qt-q-rf_1239_sprint-routing_hard_v3-0003,282
q-rf_1239_sprint-routing_hard_v3-0004,qt-q-rf_1239_sprint-routing_hard_v3-0004,283
q-rf_1239_sprint-routing_hard_v3-0005,qt-q-rf_1239_sprint-routing_hard_v3-0005,284
q-rf_1239_sprint-routing_hard_v3-0006,qt-q-rf_1239_sprint-routing_hard_v3-0006,285
q-rf_1239_sprint-routing_hard_v3-0007,qt-q-rf_1239_sprint-routing_hard_v3-0007,286
q-rf_1239_sprint-routing_hard_v3-0008,qt-q-rf_1239_sprint-routing_hard_v3-0008,287
q-rf_1239_sprint-routing_hard_v3-0009,qt-q-rf_1239_sprint-routing_hard_v3-0009,288
q-rf_1239_sprint-routing_hard_v3-0010,qt-q-rf_1239_sprint-routing_hard_v3-0010,289
q-rf_1239_sprint-routing_hard_v3-0011,qt-q-rf_1239_sprint-routing_hard_v3-0011,290
q-rf_1239_sprint-routing_hard_v3-0012,qt-q-rf_1239_sprint-routing_hard_v3-0012,291
q-rf_1239_sprint-routing_hard_v3-0013,qt-q-rf_1239_sprint-routing_hard_v3-0013,292
q-rf_1239_sprint-routing_hard_v3-0014,qt-q-rf_1239_sprint-routing_hard_v3-0014,293
q-rf_1239_sprint-routing_hard_v3-0015,qt-q-rf_1239_sprint-routing_hard_v3-0015,294
q-rf_1239_sprint-routing_hard_v3-0016,qt-q-rf_1239_sprint-routing_hard_v3-0016,295
q-rf_1239_sprint-routing_hard_v3-0017,qt-q-rf_1239_sprint-routing_hard_v3-0017,296
q-rf_1239_sprint-routing_hard_v3-0018,qt-q-rf_1239_sprint-routing_hard_v3-0018,297
q-rf_1239_sprint-routing_hard_v3-0019,qt-q-rf_1239_sprint-routing_hard_v3-0019,298
q-rf_1239_sprint-routing_hard_v3-0020,qt-q-rf_1239_sprint-routing_hard_v3-0020,299
q-rf_1239_sprint-routing_hard_v3-0021,qt-q-rf_1239_sprint-routing_hard_v3-0021,300
q-rf_1239_sprint-routing_hard_v3-0022,qt-q-rf_1239_sprint-routing_hard_v3-0022,301
q-rf_1239_sprint-routing_hard_v3-0023,qt-q-rf_1239_sprint-routing_hard_v3-0023,302
q-rf_1239_sprint-routing_hard_v3-0024,qt-q-rf_1239_sprint-routing_hard_v3-0024,303
q-rf_1239_sprint-routing_hard_v3-0025,qt-q-rf_1239_sprint-routing_hard_v3-0025,304
q-rf_1239_sprint-routing_hard_v3-0026,qt-q-rf_1239_sprint-routing_hard_v3-0026,305
q-rf_1239_sprint-routing_hard_v3-0027,qt-q-rf_1239_sprint-routing_hard_v3-0027,306
q-rf_1239_sprint-routing_hard_v3-0028,qt-q-rf_1239_sprint-routing_hard_v3-0028,307
q-rf_1239_sprint-routing_hard_v3-0029,qt-q-rf_1239_sprint-routing_hard_v3-0029,308
q-rf_1239_sprint-routing_hard_v3-0030,qt-q-rf_1239_sprint-routing_hard_v3-0030,309
q-rf_1239_sprint-routing_hard_v3-0031,qt-q-rf_1239_sprint-routing_hard_v3-0031,310
q-rf_1239_sprint-routing_hard_v3-0032,qt-q-rf_1239_sprint-routing_hard_v3-0032,311
q-rf_1239_sprint-routing_hard_v3-0033,qt-q-rf_1239_sprint-routing_hard_v3-0033,312
q-rf_1239_sprint-routing_hard_v3-0034,qt-q-rf_1239_sprint-routing_hard_v3-0034,313
q-rf_1239_sprint-routing_hard_v3-0035,qt-q-rf_1239_sprint-routing_hard_v3-0035,314
q-rf_1239_sprint-routing_hard_v3-0036,qt-q-rf_1239_sprint-routing_hard_v3-0036,315
q-rf_1239_sprint-routing_hard_v3-0037,qt-q-rf_1239_sprint-routing_hard_v3-0037,316
q-rf_1239_sprint-routing_hard_v3-0038,qt-q-rf_1239_sprint-routing_hard_v3-0038,317
q-rf_1239_sprint-routing_hard_v3-0039,qt-q-rf_1239_sprint-routing_hard_v3-0039,318
q-rf_1239_sprint-routing_hard_v3-0040,qt-q-rf_1239_sprint-routing_hard_v3-0040,319
q-rf_1239_sprint-routing_hard_v3-0041,qt-q-rf_1239_sprint-routing_hard_v3-0041,320
q-rf_1239_sprint-routing_hard_v3-0042,qt-q-rf_1239_sprint-routing_hard_v3-0042,321
q-rf_1239_sprint-routing_hard_v3-0043,qt-q-rf_1239_sprint-routing_hard_v3-0043,322
q-rf_1239_sprint-routing_hard_v3-0044,qt-q-rf_1239_sprint-routing_hard_v3-0044,323
q-rf_1239_sprint-routing_hard_v3-0045,qt-q-rf_1239_sprint-routing_hard_v3-0045,324
q-rf_1239_sprint-routing_hard_v3-0046,qt-q-rf_1239_sprint-routing_hard_v3-0046,325
q-rf_1239_sprint-routing_hard_v3-0047,qt-q-rf_1239_sprint-routing_hard_v3-0047,326
q-rf_1239_sprint-routing_hard_v3-0048,qt-q-rf_1239_sprint-routing_hard_v3-0048,327
q-rf_1239_sprint-routing_hard_v3-0049,qt-q-rf_1239_sprint-routing_hard_v3-0049,328
q-rf_1239_sprint-routing_hard_v3-0050,qt-q-rf_1239_sprint-routing_hard_v3-0050,329
q-rf_1239_sprint-routing_hard_v3-0051,qt-q-rf_1239_sprint-routing_hard_v3-0051,330
q-rf_1239_sprint-routing_hard_v3-0052,qt-q-rf_1239_sprint-routing_hard_v3-0052,331
q-rf_1239_sprint-routing_hard_v3-0053,qt-q-rf_1239_sprint-routing_hard_v3-0053,332
q-rf_1239_sprint-routing_hard_v3-0054,qt-q-rf_1239_sprint-routing_hard_v3-0054,333
q-rf_1239_sprint-routing_hard_v3-0055,qt-q-rf_1239_sprint-routing_hard_v3-0055,334
q-rf_1239_sprint-routing_hard_v3-0056,qt-q-rf_1239_sprint-routing_hard_v3-0056,335
q-rf_1239_sprint-routing_hard_v3-0057,qt-q-rf_1239_sprint-routing_hard_v3-0057,336
q-rf_1239_sprint-routing_hard_v3-0058,qt-q-rf_1239_sprint-routing_hard_v3-0058,337
q-rf_1239_sprint-routing_hard_v3-0059,qt-q-rf_1239_sprint-routing_hard_v3-0059,338
q-rf_1239_sprint-routing_hard_v3-0060,qt-q-rf_1239_sprint-routing_hard_v3-0060,339
q-rf_1239_sprint-routing_hard_v3-0061,qt-q-rf_1239_sprint-routing_hard_v3-0061,340
q-rf_1239_sprint-routing_hard_v3-0062,qt-q-rf_1239_sprint-routing_hard_v3-0062,341
q-rf_1239_sprint-routing_hard_v3-0063,qt-q-rf_1239_sprint-routing_hard_v3-0063,342
q-rf_1239_sprint-routing_hard_v3-0064,qt-q-rf_1239_sprint-routing_hard_v3-0064,343
q-rf_1239_sprint-routing_hard_v3-0065,qt-q-rf_1239_sprint-routing_hard_v3-0065,344
q-rf_1239_sprint-routing_hard_v3-0066,qt-q-rf_1239_sprint-routing_hard_v3-0066,345
q-rf_1239_sprint-routing_hard_v3-0067,qt-q-rf_1239_sprint-routing_hard_v3-0067,346
q-rf_1239_sprint-routing_hard_v3-0068,qt-q-rf_1239_sprint-routing_hard_v3-0068,347
q-rf_1239_sprint-routing_hard_v3-0069,qt-q-rf_1239_sprint-routing_hard_v3-0069,348
q-rf_1239_sprint-routing_hard_v3-0070,qt-q-rf_1239_sprint-routing_hard_v3-0070,349
q-rf_1239_sprint-routing_hard_v3-0071,qt-q-rf_1239_sprint-routing_hard_v3-0071,350
q-rf_1239_sprint-routing_hard_v3-0072,qt-q-rf_1239_sprint-routing_hard_v3-0072,351
q-rf_1239_sprint-routing_hard_v3-0073,qt-q-rf_1239_sprint-routing_hard_v3-0073,352
q-rf_1239_sprint-routing_hard_v3-0074,qt-q-rf_1239_sprint-routing_hard_v3-0074,353
q-rf_1239_sprint-routing_hard_v3-0075,qt-q-rf_1239_sprint-routing_hard_v3-0075,354
q-rf_1239_sprint-routing_hard_v3-0076,qt-q-rf_1239_sprint-routing_hard_v3-0076,355
q-rf_1239_sprint-routing_hard_v3-0077,qt-q-rf_1239_sprint-routing_hard_v3-0077,356
q-rf_1239_sprint-routing_hard_v3-0078,qt-q-rf_1239_sprint-routing_hard_v3-0078,357
q-rf_1239_sprint-routing_hard_v3-0079,qt-q-rf_1239_sprint-routing_hard_v3-0079,358
q-rf_1239_sprint-routing_hard_v3-0080,qt-q-rf_1239_sprint-routing_hard_v3-0080,359
q-rf_1239_sprint-routing_hard_v3-0081,qt-q-rf_1239_sprint-routing_hard_v3-0081,360
q-rf_1239_sprint-routing_hard_v3-0082,qt-q-rf_1239_sprint-routing_hard_v3-0082,361
q-rf_1239_sprint-routing_hard_v3-0083,qt-q-rf_1239_sprint-routing_hard_v3-0083,362
q-rf_1239_sprint-routing_hard_v3-0084,qt-q-rf_1239_sprint-routing_hard_v3-0084,363
q-rf_1239_sprint-routing_hard_v3-0085,qt-q-rf_1239_sprint-routing_hard_v3-0085,364
q-rf_1239_sprint-routing_hard_v3-0086,qt-q-rf_1239_sprint-routing_hard_v3-0086,365
q-rf_1239_sprint-routing_hard_v3-0087,qt-q-rf_1239_sprint-routing_hard_v3-0087,366
q-rf_1239_sprint-routing_hard_v3-0088,qt-q-rf_1239_sprint-routing_hard_v3-0088,367
q-rf_1239_sprint-routing_hard_v3-0089,qt-q-rf_1239_sprint-routing_hard_v3-0089,368
q-rf_1239_sprint-routing_hard_v3-0090,qt-q-rf_1239_sprint-routing_hard_v3-0090,369
q-rf_1239_sprint-routing_hard_v3-0091,qt-q-rf_1239_sprint-routing_hard_v3-0091,370
q-rf_1239_sprint-routing_hard_v3-0092,qt-q-rf_1239_sprint-routing_hard_v3-0092,371
q-rf_1239_sprint-routing_hard_v3-0093,qt-q-rf_1239_sprint-routing_hard_v3-0093,372
q-rf_1239_sprint-routing_hard_v3-0094,qt-q-rf_1239_sprint-routing_hard_v3-0094,373
q-rf_1239_sprint-routing_hard_v3-0095,qt-q-rf_1239_sprint-routing_hard_v3-0095,374
q-rf_1239_sprint-routing_hard_v3-0096,qt-q-rf_1239_sprint-routing_hard_v3-0096,375
q-rf_1239_sprint-routing_hard_v3-0097,qt-q-rf_1239_sprint-routing_hard_v3-0097,376
q-rf_1239_sprint-routing_hard_v3-0098,qt-q-rf_1239_sprint-routing_hard_v3-0098,377
q-rf_1239_sprint-routing_hard_v3-0099,qt-q-rf_1239_sprint-routing_hard_v3-0099,378
q-rf_1239_sprint-routing_hard_v3-0100,qt-q-rf_1239_sprint-routing_hard_v3-0100,379
q-rf_1239_sprint-routing_hard_v3-0101,qt-q-rf_1239_sprint-routing_hard_v3-0101,380
q-rf_1239_sprint-routing_hard_v3-0102,qt-q-rf_1239_sprint-routing_hard_v3-0102,381
q-rf_1239_sprint-routing_hard_v3-0103,qt-q-rf_1239_sprint-routing_hard_v3-0103,382
q-rf_1239_sprint-routing_hard_v3-0104,qt-q-rf_1239_sprint-routing_hard_v3-0104,383
q-rf_1239_sprint-routing_hard_v3-0105,qt-q-rf_1239_sprint-routing_hard_v3-0105,384
q-rf_1239_sprint-routing_hard_v3-0106,qt-q-rf_1239_sprint-routing_hard_v3-0106,385
q-rf_1239_sprint-routing_hard_v3-0107,qt-q-rf_1239_sprint-routing_hard_v3-0107,386
q-rf_1239_sprint-routing_hard_v3-0108,qt-q-rf_1239_sprint-routing_hard_v3-0108,387
q-rf_1239_sprint-routing_hard_v3-0109,qt-q-rf_1239_sprint-routing_hard_v3-0109,388
q-rf_1239_sprint-routing_hard_v3-0110,qt-q-rf_1239_sprint-routing_hard_v3-0110,389
q-rf_1239_sprint-routing_hard_v3-0111,qt-q-rf_1239_sprint-routing_hard_v3-0111,390
q-rf_1239_sprint-routing_hard_v3-0112,qt-q-rf_1239_sprint-routing_hard_v3-0112,391
q-rf_1239_sprint-routing_hard_v3-0113,qt-q-rf_1239_sprint-routing_hard_v3-0113,392
q-rf_1239_sprint-routing_hard_v3-0114,qt-q-rf_1239_sprint-routing_hard_v3-0114,393
q-rf_1239_sprint-routing_hard_v3-0115,qt-q-rf_1239_sprint-routing_hard_v3-0115,394
q-rf_1239_sprint-routing_hard_v3-0116,qt-q-rf_1239_sprint-routing_hard_v3-0116,395
q-rf_1239_sprint-routing_hard_v3-0117,qt-q-rf_1239_sprint-routing_hard_v3-0117,396
q-rf_1239_sprint-routing_hard_v3-0118,qt-q-rf_1239_sprint-routing_hard_v3-0118,397
q-rf_1239_sprint-routing_hard_v3-0119,qt-q-rf_1239_sprint-routing_hard_v3-0119,398
q-rf_1239_sprint-routing_hard_v3-0120,qt-q-rf_1239_sprint-routing_hard_v3-0120,399
q-rf_1239_sprint-routing_hard_v3-0121,qt-q-rf_1239_sprint-routing_hard_v3-0121,400
q-rf_1239_sprint-routing_hard_v3-0122,qt-q-rf_1239_sprint-routing_hard_v3-0122,401
q-rf_1239_sprint-routing_hard_v3-0123,qt-q-rf_1239_sprint-routing_hard_v3-0123,402
q-rf_1239_sprint-routing_hard_v3-0124,qt-q-rf_1239_sprint-routing_hard_v3-0124,403
q-rf_1239_sprint-routing_hard_v3-0125,qt-q-rf_1239_sprint-routing_hard_v3-0125,404
q-rf_1239_sprint-routing_hard_v3-0126,qt-q-rf_1239_sprint-routing_hard_v3-0126,405
q-rf_1239_sprint-routing_hard_v3-0127,qt-q-rf_1239_sprint-routing_hard_v3-0127,406
q-rf_1239_sprint-routing_hard_v3-0128,qt-q-rf_1239_sprint-routing_hard_v3-0128,407
q-rf_1239_sprint-routing_hard_v3-0129,qt-q-rf_1239_sprint-routing_hard_v3-0129,408
q-rf_1239_sprint-routing_hard_v3-0130,qt-q-rf_1239_sprint-routing_hard_v3-0130,409
q-rf_1239_sprint-routing_hard_v3-0131,qt-q-rf_1239_sprint-routing_hard_v3-0131,410
q-rf_1239_sprint-routing_hard_v3-0132,qt-q-rf_1239_sprint-routing_hard_v3-0132,411
q-rf_1239_sprint-routing_hard_v3-0133,qt-q-rf_1239_sprint-routing_hard_v3-0133,412
q-rf_1239_sprint-routing_hard_v3-0134,qt-q-rf_1239_sprint-routing_hard_v3-0134,413
q-rf_1239_sprint-routing_hard_v3-0135,qt-q-rf_1239_sprint-routing_hard_v3-0135,414
q-rf_1239_sprint-routing_hard_v3-0136,qt-q-rf_1239_sprint-routing_hard_v3-0136,415
q-rf_1239_sprint-routing_hard_v3-0137,qt-q-rf_1239_sprint-routing_hard_v3-0137,416
q-rf_1239_sprint-routing_hard_v3-0138,qt-q-rf_1239_sprint-routing_hard_v3-0138,417
q-rf_1239_sprint-routing_hard_v3-0139,qt-q-rf_1239_sprint-routing_hard_v3-0139,418
q-rf_1239_sprint-routing_hard_v3-0140,qt-q-rf_1239_sprint-routing_hard_v3-0140,419
q-rf_1239_sprint-routing_hard_v3-0141,qt-q-rf_1239_sprint-routing_hard_v3-0141,420
q-rf_1239_sprint-routing_hard_v3-0142,qt-q-rf_1239_sprint-routing_hard_v3-0142,421
q-rf_1239_sprint-routing_hard_v3-0143,qt-q-rf_1239_sprint-routing_hard_v3-0143,422
q-rf_1239_sprint-routing_hard_v3-0144,qt-q-rf_1239_sprint-routing_hard_v3-0144,423
q-rf_1239_sprint-routing_hard_v3-0145,qt-q-rf_1239_sprint-routing_hard_v3-0145,424
q-rf_1239_sprint-routing_hard_v3-0146,qt-q-rf_1239_sprint-routing_hard_v3-0146,425
q-rf_1239_sprint-routing_hard_v3-0147,qt-q-rf_1239_sprint-routing_hard_v3-0147,426
q-rf_1239_sprint-routing_hard_v3-0148,qt-q-rf_1239_sprint-routing_hard_v3-0148,427
q-rf_1239_sprint-routing_hard_v3-0149,qt-q-rf_1239_sprint-routing_hard_v3-0149,428
q-rf_1239_sprint-routing_hard_v3-0150,qt-q-rf_1239_sprint-routing_hard_v3-0150,429
q-rf_1239_sprint-routing_hard_v3-0151,qt-q-rf_1239_sprint-routing_hard_v3-0151,430
q-rf_1239_sprint-routing_hard_v3-0152,qt-q-rf_1239_sprint-routing_hard_v3-0152,431
q-rf_1239_sprint-routing_hard_v3-0153,qt-q-rf_1239_sprint-routing_hard_v3-0153,432
q-rf_1239_sprint-routing_hard_v3-0154,qt-q-rf_1239_sprint-routing_hard_v3-0154,433
q-rf_1239_sprint-routing_hard_v3-0155,qt-q-rf_1239_sprint-routing_hard_v3-0155,434
q-rf_1239_sprint-routing_hard_v3-0156,qt-q-rf_1239_sprint-routing_hard_v3-0156,435
q-rf_1239_sprint-routing_hard_v3-0157,qt-q-rf_1239_sprint-routing_hard_v3-0157,436
q-rf_1239_sprint-routing_hard_v3-0158,qt-q-rf_1239_sprint-routing_hard_v3-0158,437
q-rf_1239_sprint-routing_hard_v3-0159,qt-q-rf_1239_sprint-routing_hard_v3-0159,438
q-rf_1239_sprint-routing_hard_v3-0160,qt-q-rf_1239_sprint-routing_hard_v3-0160,439
q-rf_1239_sprint-routing_hard_v3-0161,qt-q-rf_1239_sprint-routing_hard_v3-0161,440
q-rf_1239_sprint-routing_hard_v3-0162,qt-q-rf_1239_sprint-routing_hard_v3-0162,441
q-rf_1239_sprint-routing_hard_v3-0163,qt-q-rf_1239_sprint-routing_hard_v3-0163,442
q-rf_1239_sprint-routing_hard_v3-0164,qt-q-rf_1239_sprint-routing_hard_v3-0164,443
q-rf_1239_sprint-routing_hard_v3-0165,qt-q-rf_1239_sprint-routing_hard_v3-0165,444
q-rf_1239_sprint-routing_hard_v3-0166,qt-q-rf_1239_sprint-routing_hard_v3-0166,445
q-rf_1239_sprint-routing_hard_v3-0167,qt-q-rf_1239_sprint-routing_hard_v3-0167,446
q-rf_1239_sprint-routing_hard_v3-0168,qt-q-rf_1239_sprint-routing_hard_v3-0168,447
q-rf_1239_sprint-routing_hard_v3-0169,qt-q-rf_1239_sprint-routing_hard_v3-0169,448
q-rf_1239_sprint-routing_hard_v3-0170,qt-q-rf_1239_sprint-routing_hard_v3-0170,449
q-rf_1239_sprint-routing_hard_v3-0171,qt-q-rf_1239_sprint-routing_hard_v3-0171,450
q-rf_1239_sprint-routing_hard_v3-0172,qt-q-rf_1239_sprint-routing_hard_v3-0172,451
q-rf_1239_sprint-routing_hard_v3-0173,qt-q-rf_1239_sprint-routing_hard_v3-0173,452
q-rf_1239_sprint-routing_hard_v3-0174,qt-q-rf_1239_sprint-routing_hard_v3-0174,453
q-rf_1239_sprint-routing_hard_v3-0175,qt-q-rf_1239_sprint-routing_hard_v3-0175,454
q-rf_1239_sprint-routing_hard_v3-0176,qt-q-rf_1239_sprint-routing_hard_v3-0176,455
q-rf_1239_sprint-routing_hard_v3-0177,qt-q-rf_1239_sprint-routing_hard_v3-0177,456
q-rf_1239_sprint-routing_hard_v3-0178,qt-q-rf_1239_sprint-routing_hard_v3-0178,457
q-rf_1239_sprint-routing_hard_v3-0179,qt-q-rf_1239_sprint-routing_hard_v3-0179,458
q-rf_1239_sprint-routing_hard_v3-0180,qt-q-rf_1239_sprint-routing_hard_v3-0180,459
q-rf_1239_sprint-routing_hard_v3-0181,qt-q-rf_1239_sprint-routing_hard_v3-0181,460
q-rf_1239_sprint-routing_hard_v3-0182,qt-q-rf_1239_sprint-routing_hard_v3-0182,461
q-rf_1239_sprint-routing_hard_v3-0183,qt-q-rf_1239_sprint-routing_hard_v3-0183,462
q-rf_1239_sprint-routing_hard_v3-0184,qt-q-rf_1239_sprint-routing_hard_v3-0184,463
q-rf_1239_sprint-routing_hard_v3-0185,qt-q-rf_1239_sprint-routing_hard_v3-0185,464
q-rf_1239_sprint-routing_hard_v3-0186,qt-q-rf_1239_sprint-routing_hard_v3-0186,465
q-rf_1239_sprint-routing_hard_v3-0187,qt-q-rf_1239_sprint-routing_hard_v3-0187,466
q-rf_1239_sprint-routing_hard_v3-0188,qt-q-rf_1239_sprint-routing_hard_v3-0188,467
q-rf_1239_sprint-routing_hard_v3-0189,qt-q-rf_1239_sprint-routing_hard_v3-0189,468
q-rf_1239_sprint-routing_hard_v3-0190,qt-q-rf_1239_sprint-routing_hard_v3-0190,469
q-rf_1239_sprint-routing_hard_v3-0191,qt-q-rf_1239_sprint-routing_hard_v3-0191,470
q-rf_1239_sprint-routing_hard_v3-0192,qt-q-rf_1239_sprint-routing_hard_v3-0192,471
q-rf_1239_sprint-routing_hard_v3-0193,qt-q-rf_1239_sprint-routing_hard_v3-0193,472
q-rf_1239_sprint-routing_hard_v3-0194,qt-q-rf_1239_sprint-routing_hard_v3-0194,473
q-rf_1239_sprint-routing_hard_v3-0195,qt-q-rf_1239_sprint-routing_hard_v3-0195,474
q-rf_1239_sprint-routing_hard_v3-0196,qt-q-rf_1239_sprint-routing_hard_v3-0196,475
q-rf_1239_sprint-routing_hard_v3-0197,qt-q-rf_1239_sprint-routing_hard_v3-0197,476
q-rf_1239_sprint-routing_hard_v3-0198,qt-q-rf_1239_sprint-routing_hard_v3-0198,477
q-rf_1239_sprint-routing_hard_v3-0199,qt-q-rf_1239_sprint-routing_hard_v3-0199,478
q-rf_1239_sprint-routing_hard_v3-0200,qt-q-rf_1239_sprint-routing_hard_v3-0200,479
q-rf_1239_sprint-routing_hard_v3-0201,qt-q-rf_1239_sprint-routing_hard_v3-0201,480
q-rf_1239_sprint-routing_hard_v3-0202,qt-q-rf_1239_sprint-routing_hard_v3-0202,481
q-rf_1239_sprint-routing_hard_v3-0203,qt-q-rf_1239_sprint-routing_hard_v3-0203,482
q-rf_1239_sprint-routing_hard_v3-0204,qt-q-rf_1239_sprint-routing_hard_v3-0204,483
q-rf_1239_sprint-routing_hard_v3-0205,qt-q-rf_1239_sprint-routing_hard_v3-0205,484
q-rf_1239_sprint-routing_hard_v3-0206,qt-q-rf_1239_sprint-routing_hard_v3-0206,485
q-rf_1239_sprint-routing_hard_v3-0207,qt-q-rf_1239_sprint-routing_hard_v3-0207,486
q-rf_1239_sprint-routing_hard_v3-0208,qt-q-rf_1239_sprint-routing_hard_v3-0208,487
q-rf_1239_sprint-routing_hard_v3-0209,qt-q-rf_1239_sprint-routing_hard_v3-0209,488
q-rf_1239_sprint-routing_hard_v3-0210,qt-q-rf_1239_sprint-routing_hard_v3-0210,489
q-rf_1239_sprint-routing_hard_v3-0211,qt-q-rf_1239_sprint-routing_hard_v3-0211,490
q-rf_1239_sprint-routing_hard_v3-0212,qt-q-rf_1239_sprint-routing_hard_v3-0212,491
q-rf_1239_sprint-routing_hard_v3-0213,qt-q-rf_1239_sprint-routing_hard_v3-0213,492
q-rf_1239_sprint-routing_hard_v3-0214,qt-q-rf_1239_sprint-routing_hard_v3-0214,493
q-rf_1239_sprint-routing_hard_v3-0215,qt-q-rf_1239_sprint-routing_hard_v3-0215,494
q-rf_1239_sprint-routing_hard_v3-0216,qt-q-rf_1239_sprint-routing_hard_v3-0216,495
q-rf_1239_sprint-routing_hard_v3-0217,qt-q-rf_1239_sprint-routing_hard_v3-0217,496
q-rf_1239_sprint-routing_hard_v3-0218,qt-q-rf_1239_sprint-routing_hard_v3-0218,497
q-rf_1239_sprint-routing_hard_v3-0219,qt-q-rf_1239_sprint-routing_hard_v3-0219,498
q-rf_1239_sprint-routing_hard_v3-0220,qt-q-rf_1239_sprint-routing_hard_v3-0220,499
q-rf_1239_sprint-routing_hard_v3-0221,qt-q-rf_1239_sprint-routing_hard_v3-0221,500
q-rf_1239_sprint-routing_hard_v3-0222,qt-q-rf_1239_sprint-routing_hard_v3-0222,501
q-rf_1239_sprint-routing_hard_v3-0223,qt-q-rf_1239_sprint-routing_hard_v3-0223,502
q-rf_1239_sprint-routing_hard_v3-0224,qt-q-rf_1239_sprint-routing_hard_v3-0224,503
q-rf_1239_sprint-routing_hard_v3-0225,qt-q-rf_1239_sprint-routing_hard_v3-0225,504
q-rf_1239_sprint-routing_hard_v3-0226,qt-q-rf_1239_sprint-routing_hard_v3-0226,505
q-rf_1239_sprint-routing_hard_v3-0227,qt-q-rf_1239_sprint-routing_hard_v3-0227,506
q-rf_1239_sprint-routing_hard_v3-0228,qt-q-rf_1239_sprint-routing_hard_v3-0228,507
q-rf_1239_sprint-routing_hard_v3-0229,qt-q-rf_1239_sprint-routing_hard_v3-0229,508
q-rf_1239_sprint-routing_hard_v3-0230,qt-q-rf_1239_sprint-routing_hard_v3-0230,509
q-rf_1239_sprint-routing_hard_v3-0231,qt-q-rf_1239_sprint-routing_hard_v3-0231,510
q-rf_1239_sprint-routing_hard_v3-0232,qt-q-rf_1239_sprint-routing_hard_v3-0232,511
q-rf_1239_sprint-routing_hard_v3-0233,qt-q-rf_1239_sprint-routing_hard_v3-0233,512
q-rf_1239_sprint-routing_hard_v3-0234,qt-q-rf_1239_sprint-routing_hard_v3-0234,513
q-rf_1239_sprint-routing_hard_v3-0235,qt-q-rf_1239_sprint-routing_hard_v3-0235,514
q-rf_1239_sprint-routing_hard_v3-0236,qt-q-rf_1239_sprint-routing_hard_v3-0236,515
q-rf_1239_sprint-routing_hard_v3-0237,qt-q-rf_1239_sprint-routing_hard_v3-0237,516
q-rf_1239_sprint-routing_hard_v3-0238,qt-q-rf_1239_sprint-routing_hard_v3-0238,517
q-rf_1239_sprint-routing_hard_v3-0239,qt-q-rf_1239_sprint-routing_hard_v3-0239,518
q-rf_1239_sprint-routing_hard_v3-0240,qt-q-rf_1239_sprint-routing_hard_v3-0240,519
q-rf_1239_sprint-routing_hard_v3-0241,qt-q-rf_1239_sprint-routing_hard_v3-0241,520
q-rf_1239_sprint-routing_hard_v3-0242,qt-q-rf_1239_sprint-routing_hard_v3-0242,521
q-rf_1239_sprint-routing_hard_v3-0243,qt-q-rf_1239_sprint-routing_hard_v3-0243,522
q-rf_1239_sprint-routing_hard_v3-0244,qt-q-rf_1239_sprint-routing_hard_v3-0244,523
q-rf_1239_sprint-routing_hard_v3-0245,qt-q-rf_1239_sprint-routing_hard_v3-0245,524
q-rf_1239_sprint-routing_hard_v3-0246,qt-q-rf_1239_sprint-routing_hard_v3-0246,525
q-rf_1239_sprint-routing_hard_v3-0247,qt-q-rf_1239_sprint-routing_hard_v3-0247,526
q-rf_1239_sprint-routing_hard_v3-0248,qt-q-rf_1239_sprint-routing_hard_v3-0248,527
q-rf_1239_sprint-routing_hard_v3-0249,qt-q-rf_1239_sprint-routing_hard_v3-0249,528
q-rf_1239_sprint-routing_hard_v3-0250,qt-q-rf_1239_sprint-routing_hard_v3-0250,529
q-rf_1239_sprint-routing_hard_v3-0251,qt-q-rf_1239_sprint-routing_hard_v3-0251,530
q-rf_1239_sprint-routing_hard_v3-0252,qt-q-rf_1239_sprint-routing_hard_v3-0252,531
q-rf_1239_sprint-routing_hard_v3-0253,qt-q-rf_1239_sprint-routing_hard_v3-0253,532
q-rf_1239_sprint-routing_hard_v3-0254,qt-q-rf_1239_sprint-routing_hard_v3-0254,533
q-rf_1239_sprint-routing_hard_v3-0255,qt-q-rf_1239_sprint-routing_hard_v3-0255,534
q-rf_1239_sprint-routing_hard_v3-0256,qt-q-rf_1239_sprint-routing_hard_v3-0256,535
q-rf_1239_sprint-routing_hard_v3-0257,qt-q-rf_1239_sprint-routing_hard_v3-0257,536
